#RIC,Date-Time,Price,Volume,Numberoftrades,Bidprice,Ask Price,NumberofBid,NumberofAsk,Depth,Spread,,,
AAPL.OQ,2015-01-26T15:00:00.000000000Z,114.22,1656558,11113,114.21,114.23,104595,104595,209190,0.02,,,114.22
AAPL.OQ,2015-01-26T16:00:00.000000000Z,113.59,1163652,8381,113.58,113.59,78042,78042,156084,0.01,,,113.59
AAPL.OQ,2015-01-26T17:00:00.000000000Z,113.53,937973,6566,113.52,113.53,65140,65140,130280,0.01,,,113.53
AAPL.OQ,2015-01-26T18:00:00.000000000Z,113.67,723786,5197,113.66,113.67,60089,60089,120178,0.01,,,113.67
AAPL.OQ,2015-01-26T19:00:00.000000000Z,113.15,1080165,7819,113.14,113.15,67795,67795,135590,0.01,,,113.15
AAPL.OQ,2015-01-26T20:00:00.000000000Z,113.09,1757358,11721,113.09,113.12,93477,93477,186954,0.03,,,113.09
AAPL.OQ,2015-01-26T21:00:00.000000000Z,113.3,4742124,157,113.2,113.3,236,236,472,0.1,,,113.3
AAPL.OQ,2015-01-26T22:00:00.000000000Z,113.39,23184,96,113.37,113.4,110,110,220,0.03,,,113.39
AAPL.OQ,2015-01-26T23:00:00.000000000Z,113.44,15729,81,113.4,113.44,135,135,270,0.04,,,113.44
AAPL.OQ,2015-01-27T00:00:00.000000000Z,113.48,13412,35,113.46,113.49,69,69,138,0.03,,,113.48
AAPL.OQ,2015-01-27T09:00:00.000000000Z,113.79,4623,18,113.7,113.84,40,40,80,0.14,,,113.79
AAPL.OQ,2015-01-27T10:00:00.000000000Z,113.68,5983,20,113.53,113.69,41,41,82,0.16,,,113.68
AAPL.OQ,2015-01-27T11:00:00.000000000Z,113.48,3485,27,113.43,113.49,75,75,150,0.06,,,113.48
AAPL.OQ,2015-01-27T12:00:00.000000000Z,112.96,66008,193,112.9,112.96,419,419,838,0.06,,,112.96
AAPL.OQ,2015-01-27T13:00:00.000000000Z,112.5,195445,873,112.5,112.63,2943,2943,5886,0.13,,,112.5
AAPL.OQ,2015-01-27T14:00:00.000000000Z,111.14,3085307,16290,111.1,111.14,78497,78497,156994,0.04,,,111.14
AAPL.OQ,2015-01-27T15:00:00.000000000Z,110.15,2309126,17170,110.14,110.15,203061,203061,406122,0.01,,,110.15
AAPL.OQ,2015-01-27T16:00:00.000000000Z,110.5,1631421,11924,110.49,110.51,160143,160143,320286,0.02,,,110.5
AAPL.OQ,2015-01-27T17:00:00.000000000Z,111.21,1234964,8758,111.2,111.21,114193,114193,228386,0.01,,,111.21
AAPL.OQ,2015-01-27T18:00:00.000000000Z,110.71,1285328,9930,110.71,110.72,111026,111026,222052,0.01,,,110.71
AAPL.OQ,2015-01-27T19:00:00.000000000Z,110.99,1414510,9904,110.98,111,122372,122372,244744,0.02,,,110.99
AAPL.OQ,2015-01-27T20:00:00.000000000Z,109.15,4210744,26330,109.11,109.15,195689,195689,391378,0.04,,,109.15
AAPL.OQ,2015-01-27T21:00:00.000000000Z,114.64,6502907,16243,114.59,114.65,17616,17616,35232,0.06,,,114.64
AAPL.OQ,2015-01-27T22:00:00.000000000Z,114.61,1046274,5376,114.56,114.62,12944,12944,25888,0.06,,,114.61
AAPL.OQ,2015-01-27T23:00:00.000000000Z,115.42,533930,2116,115.42,115.49,4324,4324,8648,0.07,,,115.42
AAPL.OQ,2015-01-28T00:00:00.000000000Z,115.4,165383,767,115.35,115.39,1084,1084,2168,0.04,,,115.4
AAPL.OQ,2015-01-28T09:00:00.000000000Z,116.2,48352,177,116.1,116.37,161,161,322,0.27,,,116.2
AAPL.OQ,2015-01-28T10:00:00.000000000Z,115.9,16415,107,115.9,116.02,143,143,286,0.12,,,115.9
AAPL.OQ,2015-01-28T11:00:00.000000000Z,117.05,105506,477,117.03,117.15,882,882,1764,0.12,,,117.05
AAPL.OQ,2015-01-28T12:00:00.000000000Z,118.01,702139,2510,118.01,118.12,4949,4949,9898,0.11,,,118.01
AAPL.OQ,2015-01-28T13:00:00.000000000Z,117.85,1124824,5411,117.85,117.86,19796,19796,39592,0.01,,,117.85
AAPL.OQ,2015-01-28T14:00:00.000000000Z,117.1,9897897,45286,117.1,117.11,215705,215705,431410,0.01,,,117.1
AAPL.OQ,2015-01-28T15:00:00.000000000Z,116.3,5190654,32275,116.3,116.32,280291,280291,560582,0.02,,,116.3
AAPL.OQ,2015-01-28T16:00:00.000000000Z,116.72,2985710,20630,116.73,116.74,226045,226045,452090,0.01,,,116.72
AAPL.OQ,2015-01-28T17:00:00.000000000Z,117.63,2359088,14712,117.62,117.63,185184,185184,370368,0.01,,,117.63
AAPL.OQ,2015-01-28T18:00:00.000000000Z,117.46,1381980,10522,117.46,117.48,153440,153440,306880,0.02,,,117.46
AAPL.OQ,2015-01-28T19:00:00.000000000Z,117.05,2519686,18942,117.04,117.06,259226,259226,518452,0.02,,,117.05
AAPL.OQ,2015-01-28T20:00:00.000000000Z,115.32,4092826,27846,115.31,115.33,341136,341136,682272,0.02,,,115.32
AAPL.OQ,2015-01-28T21:00:00.000000000Z,115.35,2531720,354,115.33,115.49,580,580,1160,0.16,,,115.35
AAPL.OQ,2015-01-28T22:00:00.000000000Z,115.37,39193,208,115.33,115.38,333,333,666,0.05,,,115.37
AAPL.OQ,2015-01-28T23:00:00.000000000Z,115.6,35565,112,115.58,115.59,172,172,344,0.01,,,115.6
AAPL.OQ,2015-01-29T00:00:00.000000000Z,115.71,42563,133,115.71,115.74,207,207,414,0.03,,,115.71
AAPL.OQ,2015-01-29T09:00:00.000000000Z,116.2,470,7,115.93,116.22,37,37,74,0.29,,,116.2
AAPL.OQ,2015-01-29T10:00:00.000000000Z,116,4163,29,116.02,116.19,42,42,84,0.17,,,116
AAPL.OQ,2015-01-29T11:00:00.000000000Z,116.17,28952,163,116.17,116.19,175,175,350,0.02,,,116.17
AAPL.OQ,2015-01-29T12:00:00.000000000Z,116.12,27571,115,116.02,116.19,338,338,676,0.17,,,116.12
AAPL.OQ,2015-01-29T13:00:00.000000000Z,116.3,73796,486,116.26,116.33,1927,1927,3854,0.07,,,116.3
AAPL.OQ,2015-01-29T14:00:00.000000000Z,116.96,3121696,18201,116.94,116.96,131639,131639,263278,0.02,,,116.96
AAPL.OQ,2015-01-29T15:00:00.000000000Z,116.85,3584786,28802,116.85,116.86,351549,351549,703098,0.01,,,116.85
AAPL.OQ,2015-01-29T16:00:00.000000000Z,117.3,2047823,17154,117.29,117.31,214126,214126,428252,0.02,,,117.3
AAPL.OQ,2015-01-29T17:00:00.000000000Z,117.25,1208256,11388,117.24,117.25,123135,123135,246270,0.01,,,117.25
AAPL.OQ,2015-01-29T18:00:00.000000000Z,117.97,2021252,13110,117.96,117.97,129914,129914,259828,0.01,,,117.97
AAPL.OQ,2015-01-29T19:00:00.000000000Z,118.94,2719332,19798,118.93,118.94,213099,213099,426198,0.01,,,118.94
AAPL.OQ,2015-01-29T20:00:00.000000000Z,118.92,3553484,24859,118.9,118.93,238918,238918,477836,0.03,,,118.92
AAPL.OQ,2015-01-29T21:00:00.000000000Z,118.95,1785064,240,118.95,118.97,356,356,712,0.02,,,118.95
AAPL.OQ,2015-01-29T22:00:00.000000000Z,119.08,58284,159,119.09,119.18,271,271,542,0.09,,,119.08
AAPL.OQ,2015-01-29T23:00:00.000000000Z,119.21,35379,168,119.17,119.21,306,306,612,0.04,,,119.21
AAPL.OQ,2015-01-30T00:00:00.000000000Z,119.05,30033,171,119.01,119.05,241,241,482,0.04,,,119.05
AAPL.OQ,2015-01-30T09:00:00.000000000Z,118.41,5402,21,118.37,118.5,61,61,122,0.13,,,118.41
AAPL.OQ,2015-01-30T10:00:00.000000000Z,118.35,5826,38,118.1,118.35,50,50,100,0.25,,,118.35
AAPL.OQ,2015-01-30T11:00:00.000000000Z,118.28,6389,42,118.11,118.65,71,71,142,0.54,,,118.28
AAPL.OQ,2015-01-30T12:00:00.000000000Z,118.36,21368,102,118.36,118.43,243,243,486,0.07,,,118.36
AAPL.OQ,2015-01-30T13:00:00.000000000Z,118.44,131404,520,118.44,118.48,1780,1780,3560,0.04,,,118.44
AAPL.OQ,2015-01-30T14:00:00.000000000Z,119.61,4261905,22770,119.6,119.64,134731,134731,269462,0.04,,,119.61
AAPL.OQ,2015-01-30T15:00:00.000000000Z,119.26,3091227,22476,119.25,119.26,277113,277113,554226,0.01,,,119.26
AAPL.OQ,2015-01-30T16:00:00.000000000Z,119.17,1469484,11488,119.16,119.17,179280,179280,358560,0.01,,,119.17
AAPL.OQ,2015-01-30T17:00:00.000000000Z,119.36,1291107,10021,119.35,119.37,156222,156222,312444,0.02,,,119.36
AAPL.OQ,2015-01-30T18:00:00.000000000Z,119.2,1056273,7933,119.2,119.21,136824,136824,273648,0.01,,,119.2
AAPL.OQ,2015-01-30T19:00:00.000000000Z,119.07,1552857,11178,119.05,119.07,200074,200074,400148,0.02,,,119.07
AAPL.OQ,2015-01-30T20:00:00.000000000Z,117.2,4463747,29515,117.2,117.21,354549,354549,709098,0.01,,,117.2
AAPL.OQ,2015-01-30T21:00:00.000000000Z,117.26,4196313,447,117.21,117.29,941,941,1882,0.08,,,117.26
AAPL.OQ,2015-01-30T22:00:00.000000000Z,117.28,16897,88,117.26,117.34,177,177,354,0.08,,,117.28
AAPL.OQ,2015-01-30T23:00:00.000000000Z,117.25,2266,30,117.2,117.29,51,51,102,0.09,,,117.25
AAPL.OQ,2015-01-31T00:00:00.000000000Z,117.27,5859,53,117.27,117.35,93,93,186,0.08,,,117.27
AAPL.OQ,2015-02-02T09:00:00.000000000Z,117.79,2798,17,117.59,117.8,51,51,102,0.21,,,117.79
AAPL.OQ,2015-02-02T10:00:00.000000000Z,117.6,2236,14,117.55,117.69,36,36,72,0.14,,,117.6
AAPL.OQ,2015-02-02T11:00:00.000000000Z,117.52,3628,13,117.5,117.64,25,25,50,0.14,,,117.52
AAPL.OQ,2015-02-02T12:00:00.000000000Z,117.62,10596,38,117.57,117.63,110,110,220,0.06,,,117.62
AAPL.OQ,2015-02-02T13:00:00.000000000Z,117.75,129540,489,117.71,117.74,1082,1082,2164,0.03,,,117.75
AAPL.OQ,2015-02-02T14:00:00.000000000Z,116.72,2577946,12014,116.68,116.7,83714,83714,167428,0.02,,,116.72
AAPL.OQ,2015-02-02T15:00:00.000000000Z,117.29,1983200,14966,117.29,117.3,213818,213818,427636,0.01,,,117.29
AAPL.OQ,2015-02-02T16:00:00.000000000Z,117.93,1688655,12033,117.92,117.93,209132,209132,418264,0.01,,,117.93
AAPL.OQ,2015-02-02T17:00:00.000000000Z,117.03,997336,7887,117.03,117.04,159860,159860,319720,0.01,,,117.03
AAPL.OQ,2015-02-02T18:00:00.000000000Z,116.94,1237717,9441,116.94,116.95,164226,164226,328452,0.01,,,116.94
AAPL.OQ,2015-02-02T19:00:00.000000000Z,117.09,993326,7701,117.09,117.1,138437,138437,276874,0.01,,,117.09
AAPL.OQ,2015-02-02T20:00:00.000000000Z,118.62,3144909,19244,118.61,118.63,247368,247368,494736,0.02,,,118.62
AAPL.OQ,2015-02-02T21:00:00.000000000Z,118.56,1373934,205,118.56,118.61,317,317,634,0.05,,,118.56
AAPL.OQ,2015-02-02T22:00:00.000000000Z,118.48,18949,68,118.47,118.52,155,155,310,0.05,,,118.48
AAPL.OQ,2015-02-02T23:00:00.000000000Z,118.29,28192,103,118.3,118.44,205,205,410,0.14,,,118.29
AAPL.OQ,2015-02-03T00:00:00.000000000Z,118.2,28248,81,118.12,118.26,174,174,348,0.14,,,118.2
AAPL.OQ,2015-02-03T09:00:00.000000000Z,118.68,3824,28,116.5,118.79,72,72,144,2.29,,,118.68
AAPL.OQ,2015-02-03T10:00:00.000000000Z,118.88,4331,19,118.55,118.85,45,45,90,0.3,,,118.88
AAPL.OQ,2015-02-03T11:00:00.000000000Z,118.87,6944,30,118.41,118.83,67,67,134,0.42,,,118.87
AAPL.OQ,2015-02-03T12:00:00.000000000Z,118.7,11238,50,118.53,118.73,108,108,216,0.2,,,118.7
AAPL.OQ,2015-02-03T13:00:00.000000000Z,118.87,55105,254,118.82,118.9,880,880,1760,0.08,,,118.87
AAPL.OQ,2015-02-03T14:00:00.000000000Z,118.85,2088906,11174,118.79,118.86,76741,76741,153482,0.07,,,118.85
AAPL.OQ,2015-02-03T15:00:00.000000000Z,118.14,2134769,12919,118.12,118.13,119035,119035,238070,0.01,,,118.14
AAPL.OQ,2015-02-03T16:00:00.000000000Z,117.84,1211050,8463,117.83,117.84,84769,84769,169538,0.01,,,117.84
AAPL.OQ,2015-02-03T17:00:00.000000000Z,118.2,902306,6542,118.2,118.21,76907,76907,153814,0.01,,,118.2
AAPL.OQ,2015-02-03T18:00:00.000000000Z,118.42,907426,6591,118.41,118.43,95929,95929,191858,0.02,,,118.42
AAPL.OQ,2015-02-03T19:00:00.000000000Z,118.42,823072,6373,118.41,118.42,101188,101188,202376,0.01,,,118.42
AAPL.OQ,2015-02-03T20:00:00.000000000Z,118.6,1826329,12150,118.59,118.61,116786,116786,233572,0.02,,,118.6
AAPL.OQ,2015-02-03T21:00:00.000000000Z,118.4,4042197,98,118.33,118.46,184,184,368,0.13,,,118.4
AAPL.OQ,2015-02-03T22:00:00.000000000Z,118.36,4729,29,118.35,118.39,77,77,154,0.04,,,118.36
AAPL.OQ,2015-02-03T23:00:00.000000000Z,118.4,3862,22,118.37,118.39,45,45,90,0.02,,,118.4
AAPL.OQ,2015-02-04T00:00:00.000000000Z,118.37,4744,23,118.38,118.42,32,32,64,0.04,,,118.37
AAPL.OQ,2015-02-04T09:00:00.000000000Z,118.3,500,3,118.05,118.35,12,12,24,0.3,,,118.3
AAPL.OQ,2015-02-04T10:00:00.000000000Z,118.47,1402,7,118.31,118.7,11,11,22,0.39,,,118.47
AAPL.OQ,2015-02-04T11:00:00.000000000Z,118.58,2124,24,118.31,118.6,39,39,78,0.29,,,118.58
AAPL.OQ,2015-02-04T12:00:00.000000000Z,118.32,3953,22,118.26,118.36,115,115,230,0.1,,,118.32
AAPL.OQ,2015-02-04T13:00:00.000000000Z,118.28,31321,181,118.21,118.34,570,570,1140,0.13,,,118.28
AAPL.OQ,2015-02-04T14:00:00.000000000Z,119.56,2305180,10576,119.56,119.59,78435,78435,156870,0.03,,,119.56
AAPL.OQ,2015-02-04T15:00:00.000000000Z,119.74,2230183,14423,119.73,119.74,188764,188764,377528,0.01,,,119.74
AAPL.OQ,2015-02-04T16:00:00.000000000Z,119.98,3544664,18080,119.97,119.99,163889,163889,327778,0.02,,,119.98
AAPL.OQ,2015-02-04T17:00:00.000000000Z,119.83,1157604,7578,119.81,119.82,103144,103144,206288,0.01,,,119.83
AAPL.OQ,2015-02-04T18:00:00.000000000Z,120.18,891175,6103,120.17,120.18,90987,90987,181974,0.01,,,120.18
AAPL.OQ,2015-02-04T19:00:00.000000000Z,120.1,1046085,7339,120.1,120.11,125823,125823,251646,0.01,,,120.1
AAPL.OQ,2015-02-04T20:00:00.000000000Z,119.55,3563794,21784,119.54,119.55,222564,222564,445128,0.01,,,119.55
AAPL.OQ,2015-02-04T21:00:00.000000000Z,119.36,1592712,235,119.34,119.36,464,464,928,0.02,,,119.36
AAPL.OQ,2015-02-04T22:00:00.000000000Z,119.29,11556,52,119.26,119.29,147,147,294,0.03,,,119.29
AAPL.OQ,2015-02-04T23:00:00.000000000Z,119.33,6721,31,119.31,119.36,66,66,132,0.05,,,119.33
AAPL.OQ,2015-02-05T00:00:00.000000000Z,119.32,13931,73,119.27,119.39,149,149,298,0.12,,,119.32
AAPL.OQ,2015-02-05T09:00:00.000000000Z,119.53,13624,64,119.5,119.53,168,168,336,0.03,,,119.53
AAPL.OQ,2015-02-05T10:00:00.000000000Z,119.61,8129,36,119.62,119.76,91,91,182,0.14,,,119.61
AAPL.OQ,2015-02-05T11:00:00.000000000Z,119.6,7084,43,119.6,119.8,83,83,166,0.2,,,119.6
AAPL.OQ,2015-02-05T12:00:00.000000000Z,119.8,31996,112,119.76,119.83,199,199,398,0.07,,,119.8
AAPL.OQ,2015-02-05T13:00:00.000000000Z,120.14,189701,631,120.1,120.14,1607,1607,3214,0.04,,,120.14
AAPL.OQ,2015-02-05T14:00:00.000000000Z,119.77,2413529,11009,119.77,119.78,100605,100605,201210,0.01,,,119.77
AAPL.OQ,2015-02-05T15:00:00.000000000Z,119.66,1450309,10248,119.66,119.67,121025,121025,242050,0.01,,,119.66
AAPL.OQ,2015-02-05T16:00:00.000000000Z,119.85,1364204,8134,119.85,119.86,99433,99433,198866,0.01,,,119.85
AAPL.OQ,2015-02-05T17:00:00.000000000Z,119.76,629002,4973,119.75,119.76,75993,75993,151986,0.01,,,119.76
AAPL.OQ,2015-02-05T18:00:00.000000000Z,119.74,613095,4612,119.74,119.75,68134,68134,136268,0.01,,,119.74
AAPL.OQ,2015-02-05T19:00:00.000000000Z,119.57,939574,7089,119.56,119.57,108309,108309,216618,0.01,,,119.57
AAPL.OQ,2015-02-05T20:00:00.000000000Z,119.93,2176539,13045,119.92,119.93,128922,128922,257844,0.01,,,119.93
AAPL.OQ,2015-02-05T21:00:00.000000000Z,119.74,858976,104,119.7,119.79,165,165,330,0.09,,,119.74
AAPL.OQ,2015-02-05T22:00:00.000000000Z,119.85,9057,41,119.87,119.9,86,86,172,0.03,,,119.85
AAPL.OQ,2015-02-05T23:00:00.000000000Z,119.88,5535,24,119.84,119.89,68,68,136,0.05,,,119.88
AAPL.OQ,2015-02-06T00:00:00.000000000Z,119.89,2199,14,119.86,119.94,19,19,38,0.08,,,119.89
AAPL.OQ,2015-02-06T09:00:00.000000000Z,119.67,1449,14,119.61,119.89,28,28,56,0.28,,,119.67
AAPL.OQ,2015-02-06T10:00:00.000000000Z,119.76,500,3,119.6,119.7,14,14,28,0.1,,,119.76
AAPL.OQ,2015-02-06T11:00:00.000000000Z,119.7,812,9,119.63,119.89,12,12,24,0.26,,,119.7
AAPL.OQ,2015-02-06T12:00:00.000000000Z,119.89,6733,39,119.82,119.89,82,82,164,0.07,,,119.89
AAPL.OQ,2015-02-06T13:00:00.000000000Z,120.19,88553,363,120.14,120.18,1349,1349,2698,0.04,,,120.19
AAPL.OQ,2015-02-06T14:00:00.000000000Z,119.79,1869877,8119,119.78,119.8,79781,79781,159562,0.02,,,119.79
AAPL.OQ,2015-02-06T15:00:00.000000000Z,120.12,966461,6961,120.12,120.13,102370,102370,204740,0.01,,,120.12
AAPL.OQ,2015-02-06T16:00:00.000000000Z,120.24,740610,5743,120.23,120.24,85829,85829,171658,0.01,,,120.24
AAPL.OQ,2015-02-06T17:00:00.000000000Z,119.83,824546,6297,119.83,119.84,94351,94351,188702,0.01,,,119.83
AAPL.OQ,2015-02-06T18:00:00.000000000Z,119.42,1567718,10836,119.41,119.43,158337,158337,316674,0.02,,,119.42
AAPL.OQ,2015-02-06T19:00:00.000000000Z,119.17,758359,5988,119.17,119.18,96414,96414,192828,0.01,,,119.17
AAPL.OQ,2015-02-06T20:00:00.000000000Z,118.93,2283974,14613,118.92,118.93,178596,178596,357192,0.01,,,118.93
AAPL.OQ,2015-02-06T21:00:00.000000000Z,118.96,1300806,125,118.9,118.94,311,311,622,0.04,,,118.96
AAPL.OQ,2015-02-06T22:00:00.000000000Z,118.88,15773,49,118.82,118.87,94,94,188,0.05,,,118.88
AAPL.OQ,2015-02-06T23:00:00.000000000Z,118.86,1629,14,118.85,118.87,52,52,104,0.02,,,118.86
AAPL.OQ,2015-02-07T00:00:00.000000000Z,118.83,5384,40,118.8,118.83,58,58,116,0.03,,,118.83
AAPL.OQ,2015-02-09T09:00:00.000000000Z,118.23,2918,15,118.01,118.23,65,65,130,0.22,,,118.23
AAPL.OQ,2015-02-09T10:00:00.000000000Z,118.01,9383,46,117.85,118.19,99,99,198,0.34,,,118.01
AAPL.OQ,2015-02-09T11:00:00.000000000Z,118.07,2114,19,118.01,118.28,54,54,108,0.27,,,118.07
AAPL.OQ,2015-02-09T12:00:00.000000000Z,118.37,2174,24,118.37,118.44,44,44,88,0.07,,,118.37
AAPL.OQ,2015-02-09T13:00:00.000000000Z,118.68,47779,239,118.62,118.7,703,703,1406,0.08,,,118.68
AAPL.OQ,2015-02-09T14:00:00.000000000Z,118.78,1484996,7649,118.78,118.8,83283,83283,166566,0.02,,,118.78
AAPL.OQ,2015-02-09T15:00:00.000000000Z,118.89,1233214,8350,118.88,118.89,130722,130722,261444,0.01,,,118.89
AAPL.OQ,2015-02-09T16:00:00.000000000Z,119.35,929092,6545,119.34,119.36,95938,95938,191876,0.02,,,119.35
AAPL.OQ,2015-02-09T17:00:00.000000000Z,119.55,612813,4181,119.54,119.56,74126,74126,148252,0.02,,,119.55
AAPL.OQ,2015-02-09T18:00:00.000000000Z,119.59,775244,5559,119.59,119.6,93084,93084,186168,0.01,,,119.59
AAPL.OQ,2015-02-09T19:00:00.000000000Z,119.44,795090,5823,119.43,119.44,111154,111154,222308,0.01,,,119.44
AAPL.OQ,2015-02-09T20:00:00.000000000Z,119.72,1986371,12547,119.7,119.72,174846,174846,349692,0.02,,,119.72
AAPL.OQ,2015-02-09T21:00:00.000000000Z,119.77,939057,71,119.77,119.8,176,176,352,0.03,,,119.77
AAPL.OQ,2015-02-09T22:00:00.000000000Z,119.89,17249,44,119.88,119.9,86,86,172,0.02,,,119.89
AAPL.OQ,2015-02-09T23:00:00.000000000Z,119.9,3071,26,119.9,119.97,34,34,68,0.07,,,119.9
AAPL.OQ,2015-02-10T00:00:00.000000000Z,119.93,10975,52,119.9,119.93,88,88,176,0.03,,,119.93
AAPL.OQ,2015-02-10T09:00:00.000000000Z,119.8,2023,11,119.65,120.88,25,25,50,1.23,,,119.8
AAPL.OQ,2015-02-10T10:00:00.000000000Z,119.77,230,3,119.54,120.88,3,3,6,1.34,,,119.77
AAPL.OQ,2015-02-10T11:00:00.000000000Z,119.81,445,5,119.56,119.99,7,7,14,0.43,,,119.81
AAPL.OQ,2015-02-10T12:00:00.000000000Z,120.25,15242,82,120.12,120.27,174,174,348,0.15,,,120.25
AAPL.OQ,2015-02-10T13:00:00.000000000Z,120.54,72764,361,120.54,120.56,754,754,1508,0.02,,,120.54
AAPL.OQ,2015-02-10T14:00:00.000000000Z,120.87,3643667,15826,120.87,120.88,103262,103262,206524,0.01,,,120.87
AAPL.OQ,2015-02-10T15:00:00.000000000Z,120.75,1859910,12386,120.74,120.76,188377,188377,376754,0.02,,,120.75
AAPL.OQ,2015-02-10T16:00:00.000000000Z,121.18,1300222,9803,121.17,121.19,134351,134351,268702,0.02,,,121.18
AAPL.OQ,2015-02-10T17:00:00.000000000Z,121.72,1740707,9789,121.71,121.72,106046,106046,212092,0.01,,,121.72
AAPL.OQ,2015-02-10T18:00:00.000000000Z,121.56,1201243,7911,121.55,121.56,98795,98795,197590,0.01,,,121.56
AAPL.OQ,2015-02-10T19:00:00.000000000Z,122.065,1244896,7901,122.06,122.07,102108,102108,204216,0.01,,,122.065
AAPL.OQ,2015-02-10T20:00:00.000000000Z,122.02,2047069,13587,122.01,122.02,135143,135143,270286,0.01,,,122.02
AAPL.OQ,2015-02-10T21:00:00.000000000Z,122.13,2978126,164,122.13,122.17,264,264,528,0.04,,,122.13
AAPL.OQ,2015-02-10T22:00:00.000000000Z,122.19,28316,82,122.16,122.19,116,116,232,0.03,,,122.19
AAPL.OQ,2015-02-10T23:00:00.000000000Z,122.19,5492,34,122.16,122.21,47,47,94,0.05,,,122.19
AAPL.OQ,2015-02-11T00:00:00.000000000Z,122.21,35127,99,122.2,122.22,139,139,278,0.02,,,122.21
AAPL.OQ,2015-02-11T09:00:00.000000000Z,122.3,11828,60,122.08,122.3,100,100,200,0.22,,,122.3
AAPL.OQ,2015-02-11T10:00:00.000000000Z,122.38,15246,52,122.35,122.47,68,68,136,0.12,,,122.38
AAPL.OQ,2015-02-11T11:00:00.000000000Z,122.38,6221,36,122.32,122.38,62,62,124,0.06,,,122.38
AAPL.OQ,2015-02-11T12:00:00.000000000Z,122.29,16746,96,122.24,122.31,164,164,328,0.07,,,122.29
AAPL.OQ,2015-02-11T13:00:00.000000000Z,122.48,66940,357,122.46,122.5,1364,1364,2728,0.04,,,122.48
AAPL.OQ,2015-02-11T14:00:00.000000000Z,123.68,3438729,17592,123.67,123.69,130651,130651,261302,0.02,,,123.68
AAPL.OQ,2015-02-11T15:00:00.000000000Z,123.85,2680871,19257,123.84,123.85,193407,193407,386814,0.01,,,123.85
AAPL.OQ,2015-02-11T16:00:00.000000000Z,124.3,1475213,11170,124.29,124.3,126782,126782,253564,0.01,,,124.3
AAPL.OQ,2015-02-11T17:00:00.000000000Z,124.17,1341606,10388,124.17,124.18,124605,124605,249210,0.01,,,124.17
AAPL.OQ,2015-02-11T18:00:00.000000000Z,124.23,1204515,9030,124.23,124.25,123505,123505,247010,0.02,,,124.23
AAPL.OQ,2015-02-11T19:00:00.000000000Z,124.7,1594870,10465,124.7,124.71,140650,140650,281300,0.01,,,124.7
AAPL.OQ,2015-02-11T20:00:00.000000000Z,124.87,2756517,17763,124.86,124.88,183789,183789,367578,0.02,,,124.87
AAPL.OQ,2015-02-11T21:00:00.000000000Z,125.18,1836426,346,125.13,125.18,484,484,968,0.05,,,125.18
AAPL.OQ,2015-02-11T22:00:00.000000000Z,125.21,20404,102,125.19,125.22,132,132,264,0.03,,,125.21
AAPL.OQ,2015-02-11T23:00:00.000000000Z,125.17,24352,89,125.14,125.17,153,153,306,0.03,,,125.17
AAPL.OQ,2015-02-12T00:00:00.000000000Z,125.17,15446,61,125.17,125.19,117,117,234,0.02,,,125.17
AAPL.OQ,2015-02-12T09:00:00.000000000Z,126.28,20669,117,126.1,126.29,182,182,364,0.19,,,126.28
AAPL.OQ,2015-02-12T10:00:00.000000000Z,126.3,16849,105,126.16,126.3,142,142,284,0.14,,,126.3
AAPL.OQ,2015-02-12T11:00:00.000000000Z,126.03,26476,142,125.96,126.03,264,264,528,0.07,,,126.03
AAPL.OQ,2015-02-12T12:00:00.000000000Z,126.08,28829,140,126.04,126.08,260,260,520,0.04,,,126.08
AAPL.OQ,2015-02-12T13:00:00.000000000Z,125.84,192721,689,125.83,125.86,1523,1523,3046,0.03,,,125.84
AAPL.OQ,2015-02-12T14:00:00.000000000Z,127.14,4570323,19315,127.14,127.16,126373,126373,252746,0.02,,,127.14
AAPL.OQ,2015-02-12T15:00:00.000000000Z,126.95,2706827,20479,126.94,126.95,227065,227065,454130,0.01,,,126.95
AAPL.OQ,2015-02-12T16:00:00.000000000Z,126.16,2554702,19281,126.15,126.17,203855,203855,407710,0.02,,,126.16
AAPL.OQ,2015-02-12T17:00:00.000000000Z,126.42,1264375,10145,126.41,126.42,131934,131934,263868,0.01,,,126.42
AAPL.OQ,2015-02-12T18:00:00.000000000Z,126.54,1361930,9236,126.52,126.54,121623,121623,243246,0.02,,,126.54
AAPL.OQ,2015-02-12T19:00:00.000000000Z,126.43,1158501,8910,126.44,126.45,114201,114201,228402,0.01,,,126.43
AAPL.OQ,2015-02-12T20:00:00.000000000Z,126.43,1598957,11330,126.42,126.44,128028,128028,256056,0.02,,,126.43
AAPL.OQ,2015-02-12T21:00:00.000000000Z,126.38,1826987,131,126.35,126.39,209,209,418,0.04,,,126.38
AAPL.OQ,2015-02-12T22:00:00.000000000Z,126.38,16346,44,126.35,126.39,60,60,120,0.04,,,126.38
AAPL.OQ,2015-02-12T23:00:00.000000000Z,126.31,5437,26,126.3,126.35,45,45,90,0.05,,,126.31
AAPL.OQ,2015-02-13T00:00:00.000000000Z,126.22,15424,54,126.2,126.29,82,82,164,0.09,,,126.22
AAPL.OQ,2015-02-13T09:00:00.000000000Z,127.03,2659,18,127.02,127.1,51,51,102,0.08,,,127.03
